Census Tract,PM2.5 Score,PM2.5 Weight,Pollution Burden Score,PB Weight,Education Score,Edu Weight,Poverty Score,Pov Weight,Unemployment Score,Unemp Weight,Housing Burden Score,HB Weight,Ling Iso Score,LI Weight,Incarceration Score,Incar Weight,Avg. Energy Burden (% income),Energy Burden Score,EB Weight,Cumulative Weighted Score (Ignore NaNs)
6037650102,8.327602376,,6.73,,4.494449445,,1.89760545,,3.088,,1.07953977,,4.212,,0.1820020222,,1,0,,2.464705198
6037650200,8.42971762,,7.95,,4.919491949,,2.377517283,,2.375,,1.788894447,,5.001,,2.214357937,,1,0,,2.869106807
6037650300,7.759716578,,7.32,,2.694269427,,4.946398156,,3.502,,6.516258129,,6.562,,2.800808898,,1,0,,4.187720382
6037650401,7.757632594,,7.7,,1.725172517,,1.80342651,,4.826,,2.206103052,,3.983,,6.420626896,,1,0,,3.20104796
6037650501,7.612795665,,6.78,,3.921392139,,N/A,,2.686,,0.7343671836,,3.465,,3.21536906,,1,0,,0
6037650502,7.204334688,,5.85,,1.679167917,,2.303376415,,0.972,,2.333166583,,4.09,,0.2022244692,,1,0,,2.05583772
6037650602,7.27831614,,6.05,,1.578157816,,3.237150586,,4.435,,8.103051526,,8.356,,N/A,,1,0,,0
6037650603,7.161613004,,5.08,,1.836183618,,3.01673179,,0.489,,4.325162581,,4.957,,2.406471183,,1,0,,2.640150606
6037650604,7.433572992,,6.01,,3.522352235,,5.340146278,,1.831,,6.724362181,,9.368,,1.648129424,,1,0,,4.128016078
6037650605,7.645097426,,7.18,,2.930293029,,2.511772367,,0.423,,4.500250125,,7.373,,0.2730030334,,1,0,,2.814137268
6037650606,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.5460060667,,,N/A,,0
6037650607,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.09100101112,,,N/A,,0
6037650701,7.240804418,,5.8,,1.836183618,,1.311491834,,5.502,,5.258629315,,6.369,,3.24570273,,1,0,,3.560011118
6037650702,7.172032927,,4.95,,0.899089909,,0.2294359283,,N/A,,1.274637319,,3.766,,2.730030334,,1,0,,0
6037650800,7.337709701,,5.5,,0.8420842084,,3.325318104,,3.088,,6.944472236,,9.092,,N/A,,1,0,,0
6037650801,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,2.113245703,,,N/A,,0
6037650802,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.4044489383,,,N/A,,0
6037650901,7.525268313,,7.39,,2.02920292,,3.142971646,,4.578,,2.71835918,,6.154,,5.652173913,,1,0,,3.575083149
6037650902,7.515890382,,6.78,,1.478147815,,1.876565474,,3.644,,1.842921461,,7.373,,N/A,,1,0,,0
6037650903,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,3.751263903,,,N/A,,0
6037650904,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.179979778,,,N/A,,0
6037651001,7.503386475,,5.86,,3.728372837,,4.379320709,,3.502,,2.333166583,,5.052,,1.223458038,,1,0,,3.153866197
6037651002,7.596123789,,6.04,,2.96829683,,1.876565474,,1.831,,1.464732366,,7.167,,3.417593529,,1,0,,2.619466562
6037651101,7.335625716,,7.31,,2.412241224,,1.617072438,,5.389,,2.865432716,,6.414,,0.4347826087,,1,0,,3.101961543
6037651102,7.26893821,,6.03,,0.9730973097,,2.352469692,,1.439,,7.450725363,,6.19,,2.032355915,,1,0,,3.255545353
6037651201,7.08242159,,5.28,,0.8420842084,,0.2164111812,,4.309,,0.5172586293,,1.428,,1.890798787,,1,0,,1.783032238
6037651221,7.284568094,,5.35,,2.137213721,,2.233243162,,3.644,,7.113556778,,8.574,,2.527805865,,1,0,,3.834331962
6037651222,7.150151089,,4.99,,2.167216722,,2.584911332,,0.273,,4.969484742,,8.247,,2.366026289,,1,0,,2.920947348
6037651302,6.849015317,,5.9,,1.524152415,,1.734295161,,2.523,,1.934967484,,1.811,,1.911021234,,1,0,,2.078867994
6037651304,7.134521205,,5.29,,1.417141714,,1.945696824,,3.227,,3.916958479,,2.217,,0.1213346815,,1,0,,2.421457297
6037651401,7.083463582,,5.46,,2.366236624,,2.9085262,,6.342,,3.476738369,,6.062,,2.477249747,,1,0,,3.599610743
6037651402,7.385641346,,6.34,,1.929192919,,2.804328224,,0.155,,3.523761881,,5.895,,1.739130435,,1,0,,2.521057803
6037670001,7.293946025,,6.23,,4.681468147,,3.986574492,,2.82,,4.226113057,,4.212,,5.045500506,,1,0,,3.611708239
6037670002,7.147025112,,5.19,,5.792579258,,3.113916441,,0.358,,3.661830915,,6.562,,2.406471183,,1,0,,2.974803605
6037670003,7.403355215,,6.34,,4.160416042,,2.961627091,,0.869,,0.9484742371,,3.331,,3.47826087,,1,0,,2.353293633
6037670100,6.617693029,,6.28,,5.147514751,,5.649734496,,4.309,,7.155577789,,4.909,,N/A,,1,0,,0
6037670101,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,5.631951466,,,N/A,,0
6037670102,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,2.831142568,,,N/A,,0
6037670201,6.28112952,,4.83,,0.6520652065,,0.6752830378,,3.502,,1.229614807,,0.181,,3.367037412,,1,0,,1.78370283
6037670202,6.50411587,,5.53,,0.04200420042,,1.027953111,,6.342,,0.8454227114,,2.804,,1.60768453,,1,0,,2.313537903
6037670324,6.171720329,,5.79,,0.1150115012,,1.357579401,,2.257,,3.661830915,,1.636,,2.891809909,,1,0,,2.170119431
6037670326,6.177972283,,3.95,,0.1770177018,,1.268409979,,0.777,,0.9484742371,,5.251,,1.001011122,,1,0,,1.514711816
6037670328,6.111284776,,3.52,,0.04200420042,,0.4739004108,,0.19,,0.6053026513,,4.281,,0.8897876643,,1,0,,1.108006093
6037670403,6.297801396,,4.15,,0.3870387039,,0.6893096884,,4.986,,0.8814407204,,5.423,,N/A,,1,0,,0
6037670405,5.761175367,,3.78,,0.1770177018,,0.9688407975,,0.229,,4.59929965,,6.369,,0.09100101112,,1,0,,1.964548439
6037670406,5.803897051,,2.7,,0.1150115012,,0.2895501453,,N/A,,4.087043522,,6.266,,2.072800809,,1,0,,0
6037670407,6.150880483,,3.17,,1.417141714,,2.023845306,,8.398,,3.267633817,,7.167,,0.2628918099,,1,0,,3.432570761
6037670411,6.34052308,,4.94,,0.3110311031,,0.7664562669,,0.19,,0.2571285643,,4.212,,N/A,,1,0,,0
6037670413,6.292591435,,3.27,,0.8420842084,,0.5179841699,,6.748,,1.976988494,,5.289,,1.08190091,,1,0,,2.580258871
6037670416,5.610086485,,4.19,,1.725172517,,3.193066827,,3.088,,6.395197599,,5.56,,2.173913043,,1,0,,3.338314799
6037670417,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.941354904,,,N/A,,0
6037670418,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.6471183013,,,N/A,,0
6037670500,5.738251537,,3.9,,0.7820782078,,0.4919346759,,4.986,,2.71835918,,2.88,,1.213346815,,1,0,,2.224335065
6037670602,5.742419506,,4.58,,0.6520652065,,0.6893096884,,1.187,,3.578789395,,4.436,,N/A,,1,0,,0
6037670603,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.9504550051,,,N/A,,0
6037670604,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.536905966,,,N/A,,0
6037670701,6.310305304,,5.77,,1.255125513,,1.56797916,,2.257,,0.4462231116,,4.281,,2.042467139,,1,0,,1.915051052
6037670702,5.901844326,,3.85,,0.7400740074,,0.04508566276,,0.423,,0,,3.646,,1.365015167,,1,0,,1.024913485
6037700101,6.967802438,,7.15,,0.6520652065,,5.816050496,,5.725,,6.24012006,,8.63,,1.911021234,,1,0,,4.535230179
6037700102,6.967802438,,7.06,,2.222222222,,6.121631099,,7.41,,9.425712856,,8.675,,3.316481294,,1,0,,5.626448156
6037700200,6.792747734,,6.55,,0.4210421042,,3.599839695,,0.869,,8.415207604,,3.331,,0.7987866532,,1,0,,3.157071492
6037700300,6.792747734,,5.91,,1.725172517,,3.267207695,,6.563,,5.593796898,,5.052,,3.124368049,,1,0,,3.97222139
6037700400,6.606231114,,7.07,,0.3110311031,,3.142971646,,3.502,,5.925962981,,4.329,,2.042467139,,1,0,,3.292615629
6037700501,6.386370741,,5.8,,0.2710271027,,3.822262298,,4.06,,6.852426213,,0.564,,0.6167846309,,1,0,,3.15668708
6037700502,6.653120767,,5.59,,0.2300230023,,3.778178539,,5.938,,8.92046023,,4.044,,0.8998988878,,1,0,,4.101115186
6037700600,6.33114515,,6.33,,2.366236624,,2.377517283,,5.502,,3.661830915,,2.142,,0.6167846309,,2,1.428571429,,3.183095696
6037700700,6.370740857,,5.62,,2.930293029,,0.5380222423,,0.63,,0.3711855928,,4.538,,4.388270981,,1,0,,1.802031456
6037700801,6.989684276,,6.33,,2.589258926,,3.365394249,,7.09,,8.697348674,,8.702,,1.001011122,,1,0,,4.8095684
6037700802,6.639574867,,6.5,,1.679167917,,3.910429817,,8.398,,8.908454227,,6.623,,2.446916077,,1,0,,5.01769133
6037700901,6.622902991,,5.8,,1.417141714,,1.667167618,,1.831,,5.35967984,,6.414,,0.8594539939,,1,0,,2.777937637
6037700902,6.684380536,,5.54,,0.5500550055,,3.142971646,,5.126,,5.925962981,,4.872,,1.092012133,,1,0,,3.474508611
6037701000,6.961550485,,6.4,,0.5860586059,,2.158100391,,6.24,,4.135067534,,3.264,,1.122345804,,1,0,,3.133842585
6037701100,6.456184224,,7.75,,6.897689769,,9.969942891,,9.999,,N/A,,N/A,,N/A,,5,5.714285714,,0
6037701201,6.130040638,,4.27,,0.4210421042,,0.7664562669,,6.342,,4.75937969,,0,,1.05156724,,1,0,,2.596003712
6037701202,6.75002605,,4.47,,0.2300230023,,0.6311992786,,5.502,,3.016508254,,1.636,,1.769464105,,1,0,,2.361542014
6037701302,6.796915703,,4.54,,0.08400840084,,1.56797916,,2.82,,6.150075038,,1.891,,0.2628918099,,1,0,,2.484656745
6037701304,6.170678337,,4.3,,0.3110311031,,1.80342651,,5.389,,5.645822911,,4.388,,0.8594539939,,1,0,,3.086523879
6037701402,6.796915703,,5.41,,0.7400740074,,4.412383529,,2.111,,6.192096048,,6.719,,1.486349848,,1,0,,3.424033824
6037701501,6.701052412,,5.41,,0.1150115012,,3.01673179,,3.502,,4.28014007,,4.819,,0.7987866532,,1,0,,2.84599033
6037701502,6.701052412,,5.83,,3.349334933,,1.641118124,,3.088,,4.899449725,,1.726,,1.627906977,,1,0,,2.751525669
6037701601,6.605189122,,4.98,,0.5860586059,,0.4919346759,,5.619,,4.59929965,,3.861,,1.092012133,,1,0,,2.789573779
6037701602,6.605189122,,5.83,,3.349334933,,3.563771165,,1.831,,2.968484242,,5.336,,2.386248736,,1,0,,2.887423292
6037701701,6.741690111,,6.86,,0.899089909,,5.296062519,,4.435,,4.703351676,,8.155,,2.95247725,,1,0,,4.02228822
6037701702,6.701052412,,6.68,,4.434443444,,5.471395652,,4.184,,8.656328164,,6.154,,3.346814965,,1,0,,4.805307723
6037701801,6.876107117,,7.91,,5.313531353,,6.148682497,,7.897,,7.845922961,,5.001,,7.168857432,,1,0,,5.750091359
6037701802,6.673960613,,7.72,,5.358535854,,5.844103797,,7.253,,6.395197599,,4.708,,3.154701719,,1,0,,4.993626767
6037701902,6.654162759,,6.65,,1.311131113,,6.662659052,,9.086,,7.566783392,,5.458,,4.934277048,,1,0,,5.448528794
6037702002,6.598937168,,6.34,,2.167216722,,4.200981866,,4.986,,6.649324662,,3.13,,1.456016178,,1,0,,3.800196067
6037702102,6.517661769,,5.54,,2.366236624,,4.992485723,,3.921,,4.703351676,,2.804,,4.105156724,,1,0,,3.591692727
6037702201,6.593727206,,6.67,,3.618361836,,2.804328224,,3.921,,6.852426213,,4.388,,2.244691608,,1,0,,3.723600118
6037702202,6.593727206,,5.21,,1.478147815,,1.51788398,,5.389,,6.192096048,,1.486,,3.01314459,,1,0,,3.229701457
6037702300,6.818797541,,7.29,,1.679167917,,3.503656948,,1.831,,7.155577789,,0.946,,2.002022245,,1,0,,3.136503822
6037702400,6.812545587,,8.56,,1.929192919,,2.772267308,,2.375,,5.874937469,,4.212,,3.518705763,,1,0,,3.360082962
6037702501,6.580181307,,6.99,,2.137213721,,0.2735196874,,2.941,,2.153076538,,2.29,,3.174924166,,1,0,,2.172333474
6037702502,6.641658852,,7.2,,N/A,,1.829476004,,3.358,,1.626813407,,5.685,,2.962588473,,1,0,,0
6037702600,6.562467438,,7.15,,3.765376538,,0.6111612063,,2.686,,4.643321661,,4.044,,4.479271992,,1,0,,2.978894927
6037702700,6.843805356,,6.65,,1.836183618,,0.9978960024,,0.19,,0.06203101551,,2.142,,3.761375126,,1,0,,1.500092925
6037702801,6.434302386,,6.27,,4.123412341,,5.395250977,,3.227,,6.553276638,,2.726,,2.800808898,,2,1.428571429,,4.146909161
6037702802,6.835469418,,5.95,,3.885388539,,3.802224226,,5.502,,6.395197599,,4.768,,4.03437816,,1,0,,4.244699408
6037702803,6.391580702,,7.45,,6.166616662,,7.0083158,,6.057,,6.054027014,,7.9,,0.5763397371,,1,0,,5.018207111
6037702900,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.092012133,,,N/A,,0
6037702901,6.607273106,,7.94,,0.2300230023,,3.193066827,,1.439,,5.258629315,,1.045,,N/A,,1,0,,0
6037703001,6.59997916,,7.28,,0.3870387039,,0.4739004108,,4.986,,4.087043522,,0.627,,N/A,,1,0,,0
6037703002,6.977180369,,5.6,,1.03110311,,1.589019136,,8.458,,7.450725363,,0.849,,4.337714863,,1,0,,4.013412299
6037703003,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.62082912,,,N/A,,0
6037703100,7.253308326,,5.1,,1.578157816,,2.558861837,,9.086,,7.402701351,,0,,4.742163802,,1,0,,4.266139072
6037703200,7.381473377,,5.07,,2.02920292,,3.080853622,,8.993,,4.899449725,,0.849,,6.956521739,,2,1.428571429,,4.44566098
6037800101,5.324580598,,3.86,,1.836183618,,1.288448051,,4.435,,1.626813407,,3.921,,1.425682508,,1,0,,2.246651461
6037800102,5.236011254,,4.84,,0.5500550055,,1.179240557,,4.578,,4.386193097,,0.281,,N/A,,2,1.428571429,,0
6037800103,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.698685541,,,N/A,,0
6037800104,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.486349848,,,N/A,,0
6037800202,5.077628426,,4.73,,1.478147815,,2.045887186,,3.227,,4.087043522,,4.388,,1.05156724,,1,0,,2.588187192
6037800203,5.096384287,,5.63,,0.1460146015,,0.7905019537,,3.502,,3.874937469,,1.045,,N/A,,1,0,,0
6037800204,5.204751485,,6.7,,0.9730973097,,0.3155996393,,4.435,,7.477738869,,3.264,,0.3437815976,,1,0,,2.979383741
6037800205,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.456016178,,,N/A,,0
6037800206,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,5.267947422,,,N/A,,0
6037800324,4.427425237,,5.36,,1.417141714,,0.8816751828,,4.578,,1.157578789,,3.6,,1.304347826,,1,0,,2.08693733
6037800325,4.234656664,,4.26,,0.01500150015,,0.1342550847,,0.714,,4.899449725,,1.045,,1.304347826,,1,0,,1.562252073
6037800326,4.225278733,,4.4,,0.6520652065,,0.8816751828,,1.318,,1.229614807,,1.811,,N/A,,1,0,,0
6037800327,4.750442847,,5.06,,1.97519752,,2.137060415,,6.057,,7.296648324,,N/A,,N/A,,2,1.428571429,,0
6037800328,4.88381786,,5.49,,0.4210421042,,2.303376415,,3.227,,6.684342171,,5.515,,0.8594539939,,2,1.428571429,,3.313473433
6037800329,4.875481921,,5.87,,0.899089909,,2.113014728,,1.066,,7.989994997,,3.264,,N/A,,2,1.428571429,,0
6037800330,4.649369595,,4.77,,0.899089909,,1.856527402,,N/A,,N/A,,2.477,,N/A,,2,1.428571429,,0
6037800331,4.299260185,,5.71,,3.813381338,,0.9688407975,,N/A,,N/A,,1.811,,N/A,,1,0,,0
6037800332,4.395123476,,4.06,,0.3520352035,,1.617072438,,0.869,,1.420710355,,0,,N/A,,1,0,,0
6037800333,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,0.728008089,,,N/A,,0
6037800334,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.368048534,,,N/A,,0
6037800335,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,3.751263903,,,N/A,,0
6037800336,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.162790698,,,N/A,,0
6037800337,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.324570273,,,N/A,,0
6037800338,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.277047523,,,N/A,,0
6037800406,4.065853913,,3.28,,2.330233023,,1.75633704,,7.167,,4.28014007,,1.987,,2.730030334,,2,1.428571429,,3.345361773
6037800408,4.71084714,,4,,0.6520652065,,1.128143473,,0.714,,1.885942971,,0.181,,N/A,,1,0,,0
6037800410,4.817130353,,5.48,,0.09600960096,,1.734295161,,8.233,,5.874937469,,1.045,,0.1213346815,,2,1.428571429,,3.46552673
6037800411,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.05156724,,,N/A,,0
6037800412,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.840242669,,,N/A,,0
6037800504,5.173491716,,6.34,,1.311131113,,2.428614367,,0.02,,3.578789395,,1.33,,0.5460060667,,1,0,,1.825167181
6037800506,5.292278837,,3.95,,0.1770177018,,1.56797916,,4.699,,3.113556778,,0,,1.840242669,,1,0,,2.171283201
6037900102,0.2365322497,,4.41,,9.323932393,,9.347760745,,N/A,,7.450725363,,8.17,,9.898887765,,8,10,,0
6037900103,0.3323955403,,2.33,,7.00870087,,9.151387637,,8.101,,5.783891946,,1.045,,8.806875632,,4,4.285714286,,5.990094885
6037900104,0.6720850266,,3.42,,8.246824682,,8.40997896,,8.967,,7.021510755,,7.837,,8.88776542,,4,4.285714286,,6.93522512
6037900201,0.2563301032,,6,,7.00870087,,6.083558762,,6.153,,N/A,,N/A,,N/A,,4,4.285714286,,0
6037900300,0.3157236636,,6.29,,6.730673067,,8.46808937,,5.619,,3.744872436,,5.595,,N/A,,3,2.857142857,,0
6037900301,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,6.471183013,,,N/A,,0
6037900501,0.6314473273,,5.48,,7.294729473,,8.188558261,,6.913,,5.510755378,,5.595,,9.302325581,,4,4.285714286,,6.189111378
6037900504,0.5574658748,,4.67,,5.648564856,,6.158701533,,1.711,,2.569284642,,2.88,,8.998988878,,3,2.857142857,,3.857438883
6037900505,0.497030322,,4.05,,5.648564856,,8.72858431,,9.895,,3.966983492,,1.486,,8.301314459,,3,2.857142857,,5.66109412
6037900506,0.5230801292,,3.3,,5.95759576,,6.821961727,,7.341,,8.183091546,,2.555,,8.402426694,,3,2.857142857,,5.702883164
6037900507,0.3021777639,,3.23,,7.480748075,,8.211602044,,4.986,,4.024012006,,5.822,,N/A,,3,2.857142857,,0
6037900508,0.306345733,,2.63,,6.148614861,,7.507263801,,4.06,,7.685842921,,3.697,,8.442871587,,3,2.857142857,,5.258087383
6037900509,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.827098079,,,N/A,,0
6037900510,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.838220425,,,N/A,,0
6037900602,0.331353548,,5.77,,8.361836184,,9.633303276,,7.833,,2.865432716,,7.31,,8.281092012,,4,4.285714286,,6.283181229
6037900605,0.2730019798,,3.93,,6.320632063,,9.062218215,,7.474,,5.970985493,,2.555,,N/A,,4,4.285714286,,0
6037900606,0.4668125456,,4.94,,6.920692069,,9.651337541,,N/A,,8.809404702,,4.6,,9.817997978,,4,4.285714286,,0
6037900607,0.583515682,,5.25,,6.553655366,,9.459973951,,9.179,,5.510755378,,3.534,,9.929221436,,5,5.714285714,,6.82058841
6037900608,0.4532666458,,3.71,,6.00060006,,8.270714357,,5.725,,7.296648324,,3.069,,9.76744186,,3,2.857142857,,5.6997951
6037900609,0.3438574555,,3.28,,6.426642664,,9.250576095,,6.153,,6.24012006,,5.895,,9.484327604,,4,4.285714286,,6.204023217
6037900610,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.250758342,,,N/A,,0
6037900611,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.634984833,,,N/A,,0
6037900701,0.8085860165,,5.71,,7.093709371,,9.225528504,,9.785,,8.046023012,,4.909,,9.757330637,,4,4.285714286,,7.238206359
6037900703,0.6366572887,,5.1,,5.616561656,,8.24366296,,4.184,,7.871935968,,4.329,,5.67239636,,3,2.857142857,,5.3571319
6037900704,0.6460352193,,5.08,,3.349334933,,8.146478309,,4.699,,2.490245123,,2.64,,9.807886754,,3,2.857142857,,4.551902434
6037900705,0.7304365948,,4.81,,5.232523252,,6.650636209,,2.375,,7.296648324,,2.477,,6.400404449,,2,1.428571429,,4.334707279
6037900803,0.6991768261,,4.75,,4.681468147,,7.442140066,,1.711,,5.683841921,,2.377,,N/A,,3,2.857142857,,0
6037900804,0.472022507,,5.58,,7.251725173,,8.95000501,,7.972,,6.150075038,,5.201,,9.888776542,,3,2.857142857,,6.368243042
6037900805,0.74189851,,4.96,,7.188718872,,5.72287346,,5.389,,4.443221611,,N/A,,8.452982811,,3,2.857142857,,0
6037900806,0.6064395123,,5.41,,6.248624862,,9.62328424,,9.179,,8.847423712,,4.957,,9.949443883,,4,4.285714286,,7.262572144
6037900807,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.009100101,,,N/A,,0
6037900808,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.806875632,,,N/A,,0
6037900900,0.3282275711,,5.25,,4.229422942,,6.169722473,,2.686,,3.806903452,,3.203,,N/A,,3,2.857142857,,0
6037900901,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,6.107178969,,,N/A,,0
6037900902,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.334681496,,,N/A,,0
6037901003,0.4949463374,,3.49,,8.686868687,,N/A,,N/A,,N/A,,N/A,,9.949443883,,,N/A,,0
6037901004,0.5074502449,,3.38,,4.307430743,,2.772267308,,4.06,,2.528264132,,2.88,,N/A,,2,1.428571429,,0
6037901007,0.5199541523,,3.4,,4.558455846,,2.316401162,,2.523,,1.351675838,,0.738,,2.537917088,,2,1.428571429,,2.079989533
6037901008,0.7377305408,,4.38,,5.232523252,,5.561566977,,7.253,,6.123061531,,3.394,,7.472194135,,2,1.428571429,,4.904206908
6037901009,0.763780348,,4.28,,5.442544254,,5.379220519,,8.498,,4.75937969,,3.6,,6.309403438,,2,1.428571429,,4.791098153
6037901010,0.7106387413,,3.68,,4.558455846,,7.104498547,,4.986,,4.969484742,,2.726,,7.674418605,,2,1.428571429,,4.466853422
6037901011,0.7346045639,,3.67,,4.307430743,,3.910429817,,2.941,,3.966983492,,2.217,,7.532861476,,2,1.428571429,,3.365566087
6037901012,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.762386249,,,N/A,,0
6037901013,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.742163802,,,N/A,,0
6037901014,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,7.431749242,,,N/A,,0
6037901101,0.4595185996,,3.37,,3.389338934,,5.100691313,,7.09,,6.324162081,,3.646,,3.720930233,,3,2.857142857,,4.578356845
6037901102,0.5616338439,,3.71,,4.00740074,,4.564672878,,3.088,,2.059029515,,2.726,,4.651162791,,2,1.428571429,,2.962491955
6037901205,0.3146816714,,2.95,,3.216321632,,4.835186855,,4.184,,2.104052026,,2.058,,N/A,,2,1.428571429,,0
6037901209,0,,5.32,,5.850585059,,6.169722473,,1.584,,3.744872436,,0.738,,7.421638018,,4,4.285714286,,3.991228863
6037901210,0.06043555278,,2.9,,4.858485849,,5.872157098,,6.998,,3.744872436,,N/A,,0.08088978766,,4,4.285714286,,0
6037901213,0.324059602,,2.74,,1.779177918,,1.667167618,,4.06,,0.3551775888,,2.726,,N/A,,2,1.428571429,,0
6037901214,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.641051567,,,N/A,,0
6037901215,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,5.753286148,,,N/A,,0
6037901216,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,7.067745197,,,N/A,,0
6037901217,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.688574317,,,N/A,,0
6037901218,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,1.001011122,,,N/A,,0
6037901300,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,9.807886754,,,N/A,,0
6037910001,0.5595498593,,3.57,,8.695869587,,7.979160405,,7.833,,8.697348674,,7.088,,N/A,,3,2.857142857,,0
6037910002,1.13785558,,4.96,,9.119911991,,8.233643923,,7.776,,8.748374187,,6.979,,8.816986855,,3,2.857142857,,6.854666246
6037910101,0.3813691779,,5.63,,9.275927593,,9.184450456,,9.431,,7.955977989,,6.154,,N/A,,4,4.285714286,,0
6037910201,0.5293320829,,5.94,,7.509750975,,6.318004208,,8.458,,3.057528764,,5.857,,N/A,,2,1.428571429,,0
6037910202,0.4293008232,,4.45,,5.442544254,,2.303376415,,6.057,,2.613306653,,1.045,,N/A,,2,1.428571429,,0
6037910205,1.088881942,,4.52,,6.00060006,,7.258791704,,4.435,,3.916958479,,N/A,,N/A,,3,2.857142857,,0
6037910206,0.6595811191,,3.68,,3.813381338,,3.846307985,,4.826,,3.523761881,,3.814,,N/A,,2,1.428571429,,0
6037910207,0.7689903095,,3.5,,4.651465147,,4.113816251,,7.605,,2.528264132,,4.329,,N/A,,2,1.428571429,,0
6037910208,0.8638116078,,4.37,,7.083708371,,5.755936279,,7.167,,5.874937469,,5.11,,N/A,,2,1.428571429,,0
6037910209,0.6241533813,,3.48,,3.885388539,,2.208195572,,6.748,,0.4202101051,,0.281,,N/A,,2,1.428571429,,0
6037910210,0.5939356049,,3.25,,4.401440144,,2.511772367,,6.748,,1.11955978,,2.953,,5.551061678,,2,1.428571429,,3.172941016
6037910211,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,4.175935288,,,N/A,,0
6037910212,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,5.075834176,,,N/A,,0
6037910213,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,7.755308392,,,N/A,,0
6037910214,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,6.19817998,,,N/A,,0
6037910215,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,6.552072801,,,N/A,,0
6037910216,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,6.976744186,,,N/A,,0
6037910217,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,5.470171891,,,N/A,,0
6037910218,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,N/A,,8.12942366,,,N/A,,0
6037910301,0.5147441909,,3.21,,4.123412341,,1.336539425,,3.358,,1.842921461,,0,,6.167846309,,2,1.428571429,,2.323933233
6037910302,0.5220381369,,2.65,,3.813381338,,1.411682196,,2.111,,0.3711855928,,4.436,,6.885743175,,2,1.428571429,,2.247614339
